Produto;Descricao;Unidade;Lote;Localizacao;Fisico;Sistema;Diferenca;Custo STD;Valor Total
ZR00919217;CHAPA G7 FM 46/1;pcs;;Z-B5A1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00919219;TUBO ISO G7 45/5 76X21X25MM;pcs;;Z-B5B1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00919219;TUBO ISO G7 45/5 76X21X25MM;pcs;;Z-B5F1;               0,000;              30,000;        30,0000;         2,3000;        69,0000
ZR00919220;BORRACHA PERFIL U;pcs;;Z-E8B1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919225;TERMINAL COMPRESSAO 35MM;pcs;;Z-B3C1;               0,000;              38,000;        38,0000;         2,3000;        87,4000
ZR00919227;PECA ISO  53/5 34X40X150 USIN;pcs;;Z-B5B1;               0,000;              17,000;        17,0000;         2,3000;        39,1000
ZR00919227;PECA ISO  53/5 34X40X150 USIN;pcs;;Z-B5D1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919228;LUMINARIA EMERGENCIA 2X8W;pcs;;Z-D6D1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00919229;CHAVE SECCIONADORA 400A;pcs;;Z-D5I1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00919231;UNIDUTO CONICO 1 1/2;pcs;;Z-B8G1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919232;UNIDUTO CONICO 2;pcs;;Z-B8G1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919233;BUCHA CONDUIT 1 1/2;pcs;;Z-B4B1;               0,000;              20,000;        20,0000;         2,3000;        46,0000
ZR00919234;ARRUELA CONDUIT 1 1/2;pcs;;Z-B4B1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919236;BLOCO DE CONTATO LADT2 0 1 30S;pcs;;Z-B5I1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919236;BLOCO DE CONTATO LADT2 0 1 30S;pcs;;Z-D4D1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919238;FUSIVEL NH 315A ULT RAP;pcs;;Z-D4E1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00919243;BEXIGA PACK MACHI 800X500X3/16;pcs;;Z-B6A1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00919252;DISJ MOTOR 440V 9 -12A;pcs;;Z-D6B1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00919253;DISJ MOTOR 440V 2,8 -4A;pcs;;Z-D6B1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00919255;DISJ MOTOR 440V 1,8 -2,5A;pcs;;Z-D6D1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919256;DISJ MOTOR 440V 40-50A;pcs;;Z-D5D1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00919260;TUBO FLEX 1 1/4 X 700 RR;pcs;;Z-E6A1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919260;TUBO FLEX 1 1/4 X 700 RR;pcs;;Z-E6C1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00919261;TUBO FLEX 1 1/4 X 500 RC;pcs;;Z-E6A1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919262;TUBO FLEX 1 1/4 X 900 RC;pcs;;Z-E6A1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00919264;MANGUEIRA CHUVEIRINHO PT1 2,3m;pcs;;Z-E6E1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919265;MANGUEIRA CHUVEIRINHO PT2 4,2m;pcs;;Z-E6E1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919279;"TUBO FLEX 2"" X 800 RC";pcs;;Z-E8A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919283;TERMOPAR TIPO K MS-13 Ø6 300MM;pcs;;Z-B6E1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00919284;CONTATOR 3TF50 22 0AN1;pcs;;Z-D5B1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00919285;CONTATOR 3TF54 22 0AN1;pcs;;Z-D5B1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919286;CONTATOR 3RT10 26;pcs;;Z-D6C1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919287;CONTATOR 3RT10 34 1AN10;pcs;;Z-D5C1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919287;CONTATOR 3RT10 34 1AN10;pcs;;Z-D6C1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919288;CONTATOR 3RT10 36 1AN10;pcs;;Z-D4C1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00919289;CONTATOR 3RT10 44 1AN10;pcs;;Z-D5C1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919291;BLOCO CONTATO AUX 3RH19 21;pcs;;Z-B5A1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00919292;BLOCO CONTATO AUX 3RT10 34;pcs;;Z-A1B1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919297;MANG REF CTR ABOBODA;pcs;;Z-H;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919298;MANGUEIRA OXIGENIO MACARICO PA;pcs;;Z-E7H1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00919300;CHAPA PERF DIA 2,00E/01/04;pcs;;Z-E2G1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00919301;CHAPA PERF DIA 3,00E/02/04;pcs;;Z-E2H1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00919302;CHAPA PERF DIA 4,00E/03/04;pcs;;Z-E2H1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00919303;CHAPA PERF DIA 6,00E/04/04;pcs;;Z-E2H1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919304;PILHA PALITO AAA 1,5V;pcs;;Z-B3D1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00919305;ARAME TIG AVESTA 253 MA 2,4mm;kg;;Z-B8D1;               0,000;              25,000;        25,0000;         2,3000;        57,5000
ZR00919308;SENSOR INDUT IG5399;pcs;;Z-D5C1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00919314;MANOPLA MACHO ELETROIMA;pcs;;Z-B4F1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00919317;SENSOR MAGNETICO PORTA CMS-R-A;pcs;;NA;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919318;SENSOR MAGNETICO PORTA CMS-M-A;pcs;;Z-D6D1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919319;ESPELHO REFLETIVO XUZ-C50;pcs;;Z-D6B1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00919324;SENSOR INDUT LISO;pcs;;Z-B5H1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919326;MOTOVIBRADOR 0,75CV 1700 RPM;pcs;;Z-H;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00919327;FILTRO DE AR EXT W20;pcs;;Z-B8A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919328;FILTRO DE AR INT W20;pcs;;Z-B7A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919330;MANG REF DO 4 FURO;pcs;;Z-H;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00919331;ACOPLAMENTO SN-125;pcs;;Z-B6G1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00919336;ROLAMENTO DE ROLOS CILINDRICOS;pcs;;Z-B4J1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00919340;"VALVULA SOLENOIDE 3/4"" AR, 220";pcs;;Z-B6G1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00919340;"VALVULA SOLENOIDE 3/4"" AR, 220";pcs;;Z-D4H1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00920110;CORREIA 5V 1700 FLE GAS;pcs;;Z-G5C1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00920110;CORREIA 5V 1700 FLE GAS;pcs;;Z-G5C2;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00920112;CORREIA BP 148 (MILL);pcs;;Z-E8F1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00920113;CORREIA XPZ 3000 (CRUSHING);pcs;;Z-G5B1;               0,000;              12,000;        12,0000;         2,3000;        27,6000
ZR00969100;FILTRO DE MANGA 127 MM X 5050;pcs;;WC-03A044;               0,000;              90,000;        90,0000;         2,3000;       207,0000
ZR00969100;FILTRO DE MANGA 127 MM X 5050;pcs;;WC-03B074;               0,000;             130,000;       130,0000;         2,3000;       299,0000
ZR00969100;FILTRO DE MANGA 127 MM X 5050;pcs;;WC-03D024;               0,000;             210,000;       210,0000;         2,3000;       483,0000
ZR00969101;FILTRO DE MANGA  123 MM X 2545;pcs;;WC-03B084;               0,000;             105,000;       105,0000;         2,3000;       241,5000
ZR00970398;FOLHA DE SERRA AR 1706-6;pcs;;Z-B4A1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00970398;FOLHA DE SERRA AR 1706-6;pcs;;Z-B6B1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00970399;FOLHA DE SERRA AR 1218;pcs;;Z-B4A1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00970683;"BROCA AR 3/32"" (2 381MM )";pcs;;Z-B4A1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00970689;"BROCA AR 13/64"" (5 159MM ) ";pcs;;Z-B4A1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00970690;BROCA AR 7/32;pcs;;Z-B4A1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00970693;"BROCA AR 9/32"" (7 144MM)";pcs;;Z-B4A1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00970720;BROCA AR 15/32;pcs;;Z-B4A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00970733;BROCA DE WIDIA 7 MM - 9/32;pcs;;Z-B4A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00970735;BROCA DE WIDIA 12 MM - 15/32;pcs;;Z-B4A1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00970736;BROCA DE WIDIA 6,5 MM - 1/4;pcs;;Z-B4A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00972915;BROCA DE WIDIA 5,5 MM - 7/32;pcs;;Z-B4A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00973531;FREZA TOPO V/C 1/4;pcs;;Z-B3B1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00973532;FREZA TOPO V/C 5/16;pcs;;Z-A2B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00973532;FREZA TOPO V/C 5/16;pcs;;Z-B3B1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00973534;FREZA TOPO V/C 1/2;pcs;;Z-B4A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00974994;FOLHA DE SERRA AR 1710-6;pcs;;Z-B3C1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00974994;FOLHA DE SERRA AR 1710-6;pcs;;Z-B6B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00974995;FOLHA DE SERRA AR 1410-5;pcs;;Z-B4A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00975038;"FREZA TOPO V/C 5/8""";pcs;;Z-B2A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00975039;"FREZA TOPO V/C 3/8""";pcs;;Z-A2B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00975039;"FREZA TOPO V/C 3/8""";pcs;;Z-B3B1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00976110;BROCA DE WIDIA 9 MM;pcs;;Z-B4A1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00977116;BROCA DE WIDIA 9,5 MM - 3/8;pcs;;Z-B4A1;               0,000;              20,000;        20,0000;         2,3000;        46,0000
ZR00978534;FERRAMENTA ISO 7 - 2012 D - P3;pcs;;Z-B3E1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00978559;FERRAMENTA ISO 7 2012 D P 30;pcs;;Z-B3D1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00978913;CHUVEIRO PARA ATOMIZACAO;pcs;;Z-E6F1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00979104;CHUVEIRO DO ELETRODO INOX 304;pcs;;WC-RECEB;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR90000007;CONJUNTO FREIO BN02/03 BAUMA;pcs;;WC-12A020;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000009;CONJUNTO FREIO BN06/07 BAUMA;pcs;;Z-B8E1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000042;CONECTOR ELETROIMA  CARBO GRAF;pcs;;Z-B4E1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR90000051;SENSOR PT 100 300MM TS13;pcs;;Z-D7G1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR90000052;FILTRO DE AR COM SILICA GEL SD;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000054;FILTRO ABZFR S0630 10 MIC-1X;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000061;VALVULA SOLENOIDE AGUA EVSI-25;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000063;FILTRO ABZFR S0630 03-1X;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000067;CHAVE FIM DE CURSO EATON LSM;pcs;;Z-D5E1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR90000072;FILTRO DE PRESSAO ABZFD - S040;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000075;TRANSDUTOR DE PRESSAO HEDE10 A;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000076;VALVULA RED PRESSAO ZDR 6 DP2;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000078;VALVULA DE RETENCAO GEMINADA Z;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000080;VALVULA DIR ASSENTO M3SED 6UK;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000081;VALVULA RED PRES PRESSAO DR20;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000082;VALVULA DE CONTRA BALANCO DB20;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000085;VALVULA DE FLUXO OD 21 01 03 7;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000088;VALVULA DIRECIONAL  5-4WE10J33;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000089;VALVULA LIMIT PRES DBW20A25X/3;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000090;VALVULA RED PRES PRESSAO DR10;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000091;VALVULA DIRECIONAL  4WE6D61EG;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000093;VALVULA PROPORCIONAL 4WRE10 E8;pcs;;Z-D7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000097;MANOMETRO DIAM 100MM 0-250 BAR;pcs;;Z-B7B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR90000099;VALVULA RETENCAO S20A 1 0;pcs;;Z-E8D1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
