121;NQ001930AAF60;TUBO RETO REF. PECA 90445865;NQ001930AA;0,617;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;617
121;NQ001931AAF60;TUBO RETO REF.PECA 90495296;NQ001931AA;0,39;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;390
121;NQ001932AAF60;TUBO RETO REF.PECA 93283841;NQ001932AA;1,267;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1267
121;NQ001933AAF60;TUBO RETO REF.PECA 93283839;NQ001933AA;1,113;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1113
121;NQ001934AAF60;TUBO RETO REF. PECA 93282187;NQ001934AA;0,637;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;637
121;NQ001935AAF60;TUBO RETO REF. PECA 90495281;NQ001935AA;2,827;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2827
121;NQ001936AAF60;TUBO RETO REF.PECA 90496207;NQ001936AA;0,517;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;517
121;NQ001937AAF60;TUBO RETO REF.PECA 93283843;NQ001937AA;1,279;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1279
121;NQ001938AAF60;TUBO RETO REF. PECA 93235827;NQ001938AA;0,478;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;478
121;NQ001939AAF60;TUBO RETO REF. PECA 93282169;NQ001939AA;1,145;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1145
121;NQ001940AAF60;TUBO RETO REF.PECA 93283835;NQ001940AA;1,851;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1851
121;NQ001941AAF60;TUBO RETO REF. PECA 90445849;NQ001941AA;0,632;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;632
121;NQ001942AAF60;TUBO RETO REF.PECA 90495297;NQ001942AA;0,387;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;387
121;NQ001943AAF60;TUBO RETO REF. PECA 93248613;NQ001943AA;2,798;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2798
121;NQ001944AAF60;TUBO RETO REF. PECA 93248614;NQ001944AA;3,195;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;3195
121;NQ001945AAF60;TUBO RETO REF. PECA 93282170;NQ001945AA;1,069;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1069
121;NQ001946AAF60;TUBO RETO REF. PECA 90445880;NQ001946AA;0,857;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;857
121;NQ001947AAF60;TUBO RETO REF.PECA 93283846;NQ001947AA;0,711;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;711
121;NQ001948AAF60;TUBO RETO REF. PECA 93285867;NQ001948AA;0,125;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;125
121;NQ001949AAF60;TUBO RETO REF.PECA 90496208;NQ001949AA;0,515;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;515
121;NQ001950AAF60;TUBO RETO REF. PECA 93248615;NQ001950AA;2,941;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2941
121;NQ001951AAF60;TUBO RETO REF. PECA 93283847;NQ001951AA;0,535;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;535
121;NQ001952AAF60;TUBO RETO REF. PECA 93234889;NQ001952AA;0,519;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;519
121;NQ001953AAF60;TUBO RETO REF. PECA 93282167;NQ001953AA;0,964;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;964
121;NQ001954AAF60;TUBO RETO REF. PECA 93298498;NQ001954AA;1,656;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1656
121;NQ001955AAF60;TUBO RETO REF. PECA 93283848;NQ001955AA;0,473;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;473
121;NQ001956AAF60;TUBO RETO REF.PECA 93229841;NQ001956AA;0,362;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;362
121;NQ001957AAF60;TUBO RETO REF. PECA 93251226;NQ001957AA;0,645;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;645
121;NQ001958AAF60;TUBO RETO REF. PECA 93234813;NQ001958AA;1,227;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1227
121;NQ001959AAF60;TUBO RETO REF. PECA 93282168;NQ001959AA;0,909;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;909
121;NQ001960AAF60;TUBO RETO REF.PECA 93244723;NQ001960AA;0,315;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;315
121;NQ001961AAF60;TUBO RETO REF. PECA 93251227;NQ001961AA;1,039;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1039
121;NQ001962AAF60;TUBO RETO REF. PECA 93234814;NQ001962AA;3,093;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;3093
121;NQ001963AAF60;TUBO RETO REF. PECA 90581423;NQ001963AA;0,701;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;701
121;NQ001964AAF60;TUBO RETO REF.PECA 93249819;NQ001964AA;0,911;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;911
121;NQ001965AAF60;TUBO RETO REF. PECA 93251263;NQ001965AA;0,654;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;654
121;NQ001966AAF60;TUBO RETO REF. PECA 93234811;NQ001966AA;2,704;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2704
121;NQ001967AAF60;TUBO RETO REF.PECA 93249820;NQ001967AA;0,847;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;847
121;NQ001968AAF60;TUBO RETO REF. PECA 93255246;NQ001968AA;1,705;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1705
121;NQ001969AAF60;TUBO RETO REF. PECA 90581425;NQ001969AA;1,042;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1042
121;NQ001970AAF60;TUBO RETO REF. PECA 93249821;NQ001970AA;0,656;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;656
121;NQ001971AAF60;TUBO RETO REF.PECA 93293742;NQ001971AA;1,391;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1391
121;NQ001972AAF60;TUBO RETO REF. PECA 93255150;NQ001972AA;0,541;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;541
121;NQ001973AAF60;TUBO RETO REF.PECA 93249822;NQ001973AA;0,626;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;626
121;NQ001974AAF60;TUBO RETO REF. PECA 90581426;NQ001974AA;1,111;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1111
121;NQ001975AAF60;TUBO RETO REF. PECA 93251069;NQ001975AA;0,654;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;654
121;NQ001976AAF60;TUBO RETO REF.PECA 93249823;NQ001976AA;0,79;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;790
121;NQ001977AAF60;TUBO RETO REF. PECA 93251071;NQ001977AA;0,46;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;460
121;NQ001978AAF60;TUBO RETO REF. PECA 93251074;NQ001978AA;0,541;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;541
121;NQ001979AAF60;TUBO RETO REF. PECA 90581427;NQ001979AA;0,53;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;530
121;NQ001980AAF60;TUBO RETO REF. PECA 93275592;NQ001980AA;0,322;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;322
121;NQ001981AAF60;TUBO RETO REF.PECA 93362962;NQ001981AA;1,3;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1300
121;NQ001982AAF60;TUBO RETO REF. PECA 93278557;NQ001982AA;1,123;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1123
121;NQ001983AAF60;TUBO RETO REF.PECA 93282154;NQ001983AA;0,715;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;715
121;NQ001984AAF60;TUBO RETO REF.PECA 93362963;NQ001984AA;1,345;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1345
121;NQ001985AAF60;TUBO RETO REF. PECA 93280342;NQ001985AA;1,175;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1175
121;NQ001986AAF60;TUBO RETO REF. PECA 93282155;NQ001986AA;1,75;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1750
121;NQ001987AAF60;TUBO RETO REF.PECA 93366278;NQ001987AA;0,875;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;875
121;NQ001989AAF60;TUBO RETO REF. PECA 93282184;NQ001989AA;0,423;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;423
121;NQ001990AAF60;TUBO RETO REF.PECA 93366279;NQ001990AA;1,735;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1735
121;NQ001991AAF60;TUBO RETO REF.PECA 93260704;NQ001991AA;1,218;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1218
121;NQ001992AAF60;TUBO RETO REF. PECA 90576743;NQ001992AA;0,945;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;945
121;NQ001993AAF60;TUBO RETO REF.PECA 93260705;NQ001993AA;0,757;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;757
121;NQ001994AAF60;TUBO RETO REF.PECA 93285788;NQ001994AA;0,632;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;632
121;NQ001995AAF60;TUBO RETO REF. PECA 93282186;NQ001995AA;0,539;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;539
121;NQ001996AAF60;TUBO RETO REF. PECA 90576744;NQ001996AA;0,877;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;877
121;NQ001997AAF60;TUBO RETO REF.PECA 93366280;NQ001997AA;0,888;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;888
121;NQ001998AAF60;TUBO RETO REF.PECA 93285797;NQ001998AA;0,484;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;484
121;NQ001999AAF60;TUBO RETO REF. PECA 93296405;NQ001999AA;1,139;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1139
121;NQ002000AAF60;TUBO RETO REF. PECA 93282157;NQ002000AA;1,913;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1913
121;NQ002001AAF60;TUBO RETO REF.PECA 93366281;NQ002001AA;0,941;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;941
121;NQ002002AAF60;TUBO RETO REF.PECA93285864;NQ002002AA;0,401;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;401
121;NQ002003AAF60;TUBO RETO REF. PECA 93281453;NQ002003AA;0,319;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;319
121;NQ002004AAF60;TUBO RETO REF. PECA 93282185;NQ002004AA;0,473;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;473
121;NQ002005AAF60;TUBO RETO REF. PECA 93285865;NQ002005AA;1,882;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1882
121;NQ002006AAF60;TUBO RETO REF.PECA 93335065;NQ002006AA;1,346;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1346
121;NQ002007AAF60;TUBO RETO REF.PECA 93285866;NQ002007AA;0,137;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;137
121;NQ002008AAF60;TUBO RETO REF. PECA 93281454;NQ002008AA;0,372;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;372
121;NQ002009AAF60;TUBO RETO REF.PECA 93399896;93399896;1,233;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1233
121;NQ002010AAF60;TUBO RETO REF.PECA 93335066;NQ002010AA;0,684;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;684
121;NQ002011AAF60;TUBO RETO REF.PECA 93392205;NQ002011AA;1,219;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1219
121;NQ002012AAF60;TUBO RETO REF. PECA 93331562;NQ002012AA;1,895;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1895
121;NQ002013AAF60;TUBO RETO REF. PECA 93255207;NQ002013AA;2,024;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2024
121;NQ002014AAF60;TUBO RETO REF. PECA 90576753;NQ002014AA;0,627;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;627
121;NQ002015AAF60;TUBO RETO REF. PECA 93280298;NQ002015AA;1,903;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1903
121;NQ002016AAF60;TUBO RETO REF.PECA 93392206;NQ002016AA;1,188;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1188
121;NQ002017AAF60;TUBO RETO REF. PECA 90576754;NQ002017AA;0,626;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;626
121;NQ002018AAF60;TUBO RETO REF.PECA 93335067;NQ002018AA;0,365;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;365
121;NQ002019AAF60;TUBO RETO REF. PECA 93280297;NQ002019AA;1,792;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1792
121;NQ002020AAF60;TUBO RETO REF. PECA 93331563;NQ002020AA;1,155;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1155
121;NQ002021AAF60;TUBO RETO REF.PECA 93392806;NQ002021AA;0,908;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;908
121;NQ002022AAF60;TUBO RETO REF. PECA 93283837;NQ002022AA;1,202;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1202
121;NQ002023AAF60;TUBO RETO REF. PECA 90581428;NQ002023AA;0,966;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;966
121;NQ002024AAF60;TUBO RETO REF. PECA 93361929;NQ002024AA;0,349;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;349
121;NQ002025AAF60;TUBO RETO REF.PECA 93398956;NQ002025AA;0,907;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;907
121;NQ002026AAF60;TUBO RETO REF.PECA 93335068;NQ002026AA;0,38;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;380
121;NQ002027AAF60;TUBO RETO REF. PECA 93376398;NQ002027AA;1,191;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1191
121;NQ002028AAF60;TUBO RETO REF. PECA 93361930;NQ002028AA;0,27;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;270
121;NQ002029AAF60;TUBO RETO REF.PECA 93398957;NQ002029AA;0,609;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;609
121;NQ002030AAF60;TUBO RETO REF. PECA 90581424;NQ002030AA;1,94;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1940
121;NQ002031AAF60;TUBO RETO REF. PECA 93361931;NQ002031AA;0,397;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;397
121;NQ002032AAF60;TUBO RETO REF. PECA 93399673;NQ002032AA;0,423;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;423
121;NQ002033AAF60;TUBO RETO REF.PECA 90576739;NQ002033AA;1,167;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1167
121;NQ002034AAF60;TUBO RETO REF. PECA 93333604;NQ002034AA;2,957;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2957
121;NQ002035AAF60;TUBO RETO REF. PECA 93361932;NQ002035AA;0,416;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;416
121;NQ002036AAF60;TUBO RETO REF. PECA 93331564;NQ002036AA;1,135;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1135
121;NQ002037AAF60;TUBO RETO REF. PECA 93376399;NQ002037AA;1,016;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1016
121;NQ002038AAF60;TUBO RETO REF.PECA 93399674;NQ002038AA;0,431;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;431
121;NQ002039AAF60;TUBO RETO REF. PECA 93361933;NQ002039AA;0,585;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;585
121;NQ002040AAF60;TUBO RETO REF.PECA 93388848;NQ002040AA;1,846;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1846
121;NQ002041AAF60;TUBO RETO REF. PECA 93333605;NQ002041AA;2,909;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2909
121;NQ002042AAF60;TUBO RETO REF. PECA 93376400;NQ002042AA;1,25;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1250
121;NQ002043AAF60;TUBO RETO REF. PECA 93361934;NQ002043AA;0,52;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;520
121;NQ002044AAF60;TUBO RETO REF. PECA 93331565;NQ002044AA;2,016;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2016
121;NQ002045AAF60;TUBO RETO REF.PECA 93398866;NQ002045AA;1,284;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1284
121;NQ002046AAF60;TUBO RETO REF. PECA 93376401;NQ002046AA;1,19;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1190
121;NQ002047AAF60;TUBO RETO REF. PECA 93364642;NQ002047AA;1,069;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1069
121;NQ002048AAF60;TUBO RETO REF.PECA 93315179;NQ002048AA;0,928;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;928
121;NQ002049AAF60;TUBO RETO REF. PECA 93296403;NQ002049AA;1,061;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1061
121;NQ002050AAF60;TUBO RETO REF.PECA 93315180;NQ002050AA;0,908;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;908
121;NQ002051AAF60;TUBO RETO REF.PECA 93296406;NQ002051AA;2,015;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;2015
121;NQ002052AAF60;TUBO RETO REF.PECA 933728897;NQ002052AA;1,343;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1343
121;NQ002053AAF60;TUBO RETO REF.PECA 93372898;NQ002053AA;1,856;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1856
121;NQ002054AAF60;TUBO RETO REF. PECA 93371887;NQ002054AA;0,579;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;579
121;NQ002055AAF60;TUBO RETO REF.PECA 93371888;NQ002055AA;0,854;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;854
121;NQ002056AAF60;TUBO RETO REF.PECA 93376612;NQ002056AA;1,145;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1145
121;NQ002057AAF60;TUBO RETO REF.PECA 93376396;NQ002057AA;1,771;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1771
121;NQ002058AAF60;TUBO RETO REF.PECA 93376397;NQ002058AA;1,816;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1816
121;NQ002059AAF60;TUBO RETO REF.PECA 93383058;NQ002059AA;1,843;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;1843
121;NQ002060AAF60;TUBO RETO REF. PECA 93286143;NQ002060AA;0,57;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;570
121;NQ002061AAF60;TUBO RETO REF. PECA 93338253;NQ002061AA;0,735;TUBO BWTRP 4,76 X 0,711 MM (P.V.F. TRIVALENTE);TUBO BWTRP 4,76 X 0,711 MM (;735
